objID,ra,dec,l,b,psfMag_u,psfMag_r,psfMag_i,psfMag_g,psfMag_z,psfMagErr_u,psfMagErr_r,psfMagErr_i,psfMagErr_g,psfMagErr_z,extinction_u,extinction_r,extinction_i,extinction_g,extinction_z,specObjID,loggadop,loggadopunc,fehadop,fehadopunc,elodiervfinal,elodiervfinalerr,SNR
1237670457502990603,38.4849756589567,24.6170579268606,150.771217132371,-32.6546606608864,19.91365,17.37462,17.05317,18.14136,16.86778,0.03891597,0.01412864,0.01252431,0.01478213,0.01497124,0.565161,0.3046457,0.2263844,0.4403697,0.1683884,2678544803674744832,2.443742,0.06564642,-0.7820659,0.0510892,-39.3023,2.619069,25.65083
1237670457503121686,38.6293223685942,24.7815122208087,150.82020804842,-32.4484132360478,20.13009,18.02841,17.76115,18.72633,17.59661,0.04613846,0.0146636,0.01596,0.01721288,0.01856511,0.5655803,0.3048717,0.2265524,0.4406964,0.1685133,2678547552453814272,2.546494,0.227654,-1.605146,0.04321297,-74.19556,5.54341,16.65103
1237670457503252619,38.7317330334468,25.0250120188371,150.785708719307,-32.1894333241411,19.38087,18.02383,18.06156,18.07489,18.04346,0.02657272,0.01396066,0.01395124,0.01842989,0.02769119,0.5265691,0.283843,0.2109258,0.4102991,0.15689,2678540130750326784,3.287328,0.2484725,-1.868491,0.057,-144.5239,6.74052,20.37174
1237670457503383639,38.9465575784016,25.3714274844074,150.801498760076,-31.7924334567989,17.20987,14.84964,14.54135,15.58654,14.3596,0.01414211,0.011083,0.01092238,0.01338753,0.0170262,0.5707646,0.3076662,0.228629,0.4447359,0.170058,2678528585878235136,2.487158,0.08502589,-1.381528,0.02085538,77.52946,1.381857,55.24898
1237670457503514818,39.1024148010357,25.6332067451779,150.806382407166,-31.4952806087431,16.90131,14.48626,14.14634,15.28637,13.92527,0.01197899,0.01100383,0.01537156,0.01592978,0.01212111,0.6977724,0.3761288,0.279504,0.5436996,0.2078996,2678671797267752960,1.911751,0.09188098,-1.847042,0.03184395,113.8384,1.537631,61.66197
1237670457503514924,39.0449062034301,25.6293968080229,150.754478335123,-31.5225702236472,20.07431,17.17025,16.77639,18.08914,16.54537,0.04224713,0.01146051,0.01570164,0.01661975,0.01409947,0.6887141,0.371246,0.2758756,0.5366414,0.2052007,2678673446535194624,2.288774,0.1510959,-0.7824545,0.03015877,-102.5448,2.052266,32.89957
1237670457503580231,39.2728257228297,25.7796681181438,150.886532945508,-31.2944166282752,18.67629,16.46032,16.13769,17.20333,15.96233,0.02070369,0.01046014,0.01289688,0.01502627,0.01502124,0.6524676,0.3517076,0.2613564,0.5083984,0.1944012,2678683891895658496,2.586468,0.1812192,-2.148949,0.03036352,-55.41896,2.416129,43.41059
1237670458040123401,38.3708846590724,25.196193736328,150.349867934056,-32.1860424354786,20.25882,18.01426,17.68097,18.76572,17.46747,0.05057667,0.01146721,0.01484318,0.0172709,0.02201471,0.5353729,0.2885886,0.2144523,0.4171589,0.1595131,2678551950500325376,2.818886,0.3760907,-0.8253194,0.1039088,65.75146,6.017162,16.58193
1237670458040188969,38.4647963365013,25.3572685217216,150.353045739051,-32.0039727671393,18.60679,16.48527,16.17902,17.16316,16.0085,0.01950931,0.01335522,0.01218512,0.01543435,0.01729356,0.4505876,0.2428858,0.1804902,0.3510948,0.1342515,2678549476599162880,1.947089,0.1342023,-2.104144,0.009006186,-307.6797,3.008991,36.44522
1237670458040320025,38.7105938635264,25.5836182919765,150.464502618974,-31.701458893093,18.11274,15.95473,15.64866,16.65625,15.43723,0.01631337,0.0145049,0.01454628,0.01386134,0.01764398,0.5567608,0.3001176,0.2230196,0.4338243,0.1658856,2678648982401476608,2.468952,0.103558,-1.581869,0.02325642,-56.36913,1.739226,50.10764
1237670458576601299,37.6702361211326,24.6213459588851,149.982370457916,-32.9850378298351,19.94336,17.59059,17.23431,18.3708,17.01352,0.04259568,0.01108217,0.01509416,0.01550188,0.01924469,0.6272113,0.3380934,0.2512396,0.4887188,0.1868761,2678592907308460032,0.1810326,0.0281428,-2.369388,0.06051032,-158.5151,5.292103,23.11583
1237670458576863385,37.9571943492363,25.1585709031427,149.974400273211,-32.3881086410309,17.35448,15.98833,16.02131,16.04847,16.03131,0.01948845,0.01185486,0.01258373,0.0148081,0.01562812,0.4752427,0.2561759,0.1903662,0.3703059,0.1415974,2678562120982882304,3.349787,0.1459893,-2.370573,0.1629051,-204.6454,2.371756,49.49177
1237670458577322030,38.439743171262,26.0468420695164,149.963124961729,-31.3990173075722,17.11543,14.71057,14.37521,15.47084,14.16,0.01815986,0.01288209,0.009714932,0.01465174,0.01575352,0.5848979,0.3152847,0.2342903,0.4557485,0.174269,2678648432645662720,2.357652,0.1267276,-1.36242,0.02082937,-57.37542,1.175228,60.44036
1237670458577453331,38.51966345824,26.4474011717126,149.827261344813,-31.0090405343941,20.28429,18.01306,17.71326,18.75038,17.49315,0.05143342,0.01142731,0.02055385,0.014667,0.02009173,0.5805603,0.3129466,0.2325528,0.4523687,0.1729766,2678669048488683520,2.556988,0.1666348,-1.102077,0.05991865,-98.65589,3.770981,20.30246
1237670459113931024,37.7384364456183,25.7954393003746,149.431404145998,-31.9051629432205,19.2375,17.22983,16.9293,17.88083,16.80807,0.02631836,0.01172687,0.01241422,0.01730345,0.01767637,0.4926401,0.2655538,0.197335,0.3838618,0.146781,2678629740947990528,2.640639,0.07000056,-1.561487,0.04425308,-241.3962,2.928385,31.71465
1237670459114323992,38.1513740954404,26.4861829706749,149.46271089411,-31.1216888439669,19.09739,17.15575,16.84772,17.78756,16.70976,0.02488297,0.01063548,0.01962068,0.01708297,0.01814411,0.5281816,0.2847122,0.2115717,0.4115556,0.1573705,2678655579471243264,3.407793,0.09816986,-1.439523,0.03985533,-88.09506,2.795408,31.14206
1237670459114324380,38.1469465427227,26.6183312315671,149.390094724054,-31.0050281784995,19.38538,16.65472,16.34907,17.4603,16.15038,0.02774937,0.02711881,0.03554363,0.02286579,0.02884892,0.4840476,0.2609221,0.1938931,0.3771666,0.1442208,2678653930203801600,2.539196,0.1014548,-0.6161547,0.003739536,-47.41713,1.565091,38.60711
1237670459114520602,38.3595030624457,26.9091847193259,149.4375291975,-30.6601288858994,18.40534,17.14809,17.25825,17.10795,17.28665,0.01820562,0.0128139,0.01302777,0.01496592,0.01779194,0.4980828,0.2684877,0.1995151,0.3881028,0.1484026,2678669598244497408,3.334329,0.1739149,-2.320177,0.132,177.0165,3.700189,35.73745
1237670459118453116,43.3956129154918,34.90906709934,149.549993532711,-21.5721073221624,18.89427,17.05874,16.81209,17.64079,16.67241,0.02477254,0.01029071,0.01165015,0.01421557,0.01367164,0.4421036,0.2383125,0.1770917,0.3444841,0.1317237,2677518684397791232,3.127017,0.09009594,-1.635881,0.03051174,27.24321,2.831391,36.8526
1237670459650932777,37.459344866425,26.2340760909294,148.940221048362,-31.6207255477193,18.54883,15.90424,15.5828,16.70886,15.41584,0.03130153,0.01600173,0.01792301,0.02088999,0.01953216,0.5278462,0.2845314,0.2114373,0.4112942,0.1572705,2678614622663108608,3.265765,0.09417903,-0.5333677,0.03304175,-65.01223,1.021299,50.42679
1237670959476179063,38.9638373191779,24.7387612605581,151.162796052326,-32.3463080819699,19.07106,17.59802,17.43497,18.05934,17.37264,0.02297941,0.01602935,0.01449621,0.01758627,0.02037708,0.5665231,0.3053799,0.22693,0.441431,0.1687942,2678522813442189312,2.810588,0.3030679,-1.555802,0.08216798,-345.094,5.867913,21.27412
1237670959476506668,39.2296812624899,25.4081463883672,151.048148625913,-31.6416069747729,18.98583,16.3047,15.92741,17.16021,15.65841,0.02678374,0.01239759,0.01301093,0.0152408,0.01589463,0.8170999,0.4404514,0.3273026,0.6366787,0.243453,2678520339541026816,3.088084,0.08061566,-0.6800545,0.04490591,-36.39349,1.63388,39.5108
1237670959476769006,39.5076770587864,25.9575167832534,151.008660600539,-31.0387498601069,19.58813,17.43681,17.05981,18.21603,16.84482,0.03228781,0.01124094,0.01451826,0.01664176,0.01636393,0.6514159,0.3511407,0.2609352,0.5075788,0.1940878,2678681692872402944,2.983083,0.1735696,-2.307501,0.01658884,-3.50064,4.354664,26.36641
1237670960013115487,38.598918608468,24.9760737568433,150.685707261273,-32.2880713269811,18.77111,16.48119,16.14148,17.17943,15.97892,0.0237458,0.01599662,0.01650326,0.01381738,0.01598472,0.551055,0.2970419,0.220734,0.4293783,0.1641855,2678541505139861504,3.403947,0.09280529,-0.9933252,0.03382486,-70.61777,1.742048,39.03475
1237670960013312214,38.8609413063302,25.3739889177741,150.719277579413,-31.8257298417786,20.04513,17.97812,17.6809,18.59459,17.57311,0.04121681,0.01257682,0.01640326,0.0145222,0.02057943,0.533039,0.2873306,0.2135174,0.4153404,0.1588177,2678542879529396224,3.310124,0.2907066,-1.479491,0.1048584,-23.30025,7.398271,17.19597
1237670960013639741,39.2563157383212,26.0753630330218,150.711301027027,-31.0391239511765,17.68207,15.99883,15.72013,16.53924,15.60619,0.01522328,0.01300887,0.01493847,0.01437776,0.01619087,0.6180621,0.3331616,0.2475748,0.4815898,0.1841502,2678681143116589056,3.451901,0.07182746,-2.148855,0.0211111,-74.33691,2.350984,48.81059
1237656242774671759,341.116480232702,14.2489770263503,82.3302368090382,-38.4140898517439,20.45362,19.3499,19.24631,19.59614,19.16245,0.05110535,0.01770483,0.02065577,0.01676501,0.04364122,0.2039186,0.1099208,0.08168291,0.158892,0.06075708,2131488556936357888,3.087683,1.094607,-1.941913,0.07412065,-258.7036,10.7434,11.22566
1237656242774868140,341.521858277772,14.4165180654153,82.8607729374161,-38.512904663004,18.87968,17.32887,17.15145,17.81824,17.03686,0.02301892,0.01500094,0.01640643,0.01619617,0.01825714,0.2372717,0.1278995,0.09504303,0.1848805,0.07069456,2130370078716225536,3.168581,0.1652836,-2.063045,0.05062994,-139.876,4.823142,24.24554
1237656243310690443,338.994427269806,14.4509363080087,80.4253820216352,-37.0010864762327,18.35225,16.71273,16.55313,17.12209,16.45462,0.02188915,0.01524327,0.01115814,0.01696229,0.01601061,0.2423833,0.1306549,0.09709056,0.1888634,0.07221754,2131416813802645504,3.464189,0.04496123,-0.5493728,0.007161945,-59.33207,1.897029,36.73313
1237656243310887133,339.434398048608,14.5295312505464,80.9060969607939,-37.2026728679105,21.91922,18.3437,17.73688,19.60727,17.34366,0.1336401,0.01224009,0.01361593,0.02053372,0.02214232,0.2992176,0.1612909,0.1198564,0.2331483,0.08915117,2131430832575899648,3.279831,0.3671802,-0.2488752,0.06490673,-26.36509,3.293453,15.1709
1237656243310952583,339.666304401733,14.5783204592034,81.166313364292,-37.3019890945194,17.70572,15.85249,15.63079,16.45113,15.47173,0.02186334,0.0102746,0.01548378,0.01666861,0.01667291,0.3459673,0.186491,0.1385828,0.2695754,0.1030801,2130306581919721472,2.695732,0.1252824,-1.679835,0.0507426,-292.0877,2.208478,40.05897
1237656243310952676,339.561802730276,14.5508889598954,81.0447594384721,-37.2616346662055,20.02265,18.68573,18.56553,19.03958,18.52894,0.03954368,0.01277266,0.01756606,0.01832846,0.0301404,0.326869,0.1761962,0.1309326,0.2546941,0.09738984,2131429733064271872,3.398653,0.1033329,-3.090363,0.119,-111.3669,8.89601,13.62592
1237656243311083657,339.98282734625,14.5928764799841,81.4828120407081,-37.4775188303087,18.28756,16.34161,16.06027,16.95301,15.88846,0.02190529,0.01268081,0.015221,0.01802154,0.01923472,0.3095406,0.1668555,0.1239915,0.241192,0.0922269,2130314828256929792,1.990712,0.09146983,-2.610515,0.06075141,-248.7992,4.215509,36.47173
1237656243311280352,340.376105005177,14.6483622314905,81.9070679219247,-37.664114283785,20.67205,18.85382,18.64578,19.47001,18.49618,0.05816783,0.02178305,0.02085132,0.02011127,0.02973104,0.2501485,0.1348406,0.100201,0.194914,0.07453115,2131455021831710720,3.144551,0.2996969,-1.051791,0.0493,-201.656,6.300776,12.51016
1237656243311345987,340.57257291547,14.7713721220788,82.1923222239892,-37.6803567814794,20.71169,19.33776,19.2003,19.7086,19.16271,0.0611511,0.01984347,0.0186056,0.02112919,0.04619772,0.2532139,0.136493,0.1014289,0.1973025,0.07544447,2131475912552638464,3.094866,1.12378,-2.057994,0.0285,-95.49014,10.49607,10.51654
1237656243311346027,340.621203418016,14.682500161737,82.1723692542233,-37.7796609216573,19.50965,18.21667,18.08301,18.5189,18.05337,0.03290943,0.01732814,0.01424441,0.01849472,0.02422992,0.2226807,0.1200343,0.08919837,0.1735113,0.0663472,2131472614017755136,3.279212,0.0829579,-1.727065,0.003318079,-289.7886,5.777135,21.58835
1237656243311477080,340.893959605183,14.7645353693883,82.5020429353867,-37.8719162840484,19.27837,18.08546,17.96161,18.38145,17.96859,0.02624113,0.0187192,0.01550584,0.01948183,0.03143384,0.205721,0.1108923,0.08240487,0.1602964,0.06129408,2131483884011939840,2.669146,0.4695913,-2.355046,0.079297,-223.2732,6.364157,23.41702
1237656243311607939,341.184121926281,14.752666746167,82.7790693623422,-38.0484523302912,18.48841,16.92505,16.70558,17.39999,16.58505,0.02769831,0.01288311,0.01740583,0.02407543,0.02317287,0.2235693,0.1205133,0.0895543,0.1742037,0.06661195,2130372827495294976,2.647478,0.1634913,-2.118431,0.01443598,-167.8092,4.322346,30.90971
1237656494559396050,319.555568985031,9.93846218059707,61.0483297011614,-26.4328998641207,17.98582,16.14444,15.91954,16.70381,15.81393,0.01698347,0.0130088,0.01642981,0.01353778,0.01877608,0.1863991,0.100477,0.07466517,0.1452409,0.05553716,2127979740420663296,3.263767,0.1140572,-1.260794,0.0130184,-96.09632,2.132397,37.09937
1237656494559396393,319.559379626464,9.92615854201031,61.0399114144348,-26.4433233662755,20.34658,19.14581,19.08607,19.37806,19.00835,0.04962614,0.01672648,0.02071561,0.01678079,0.04473074,0.1857693,0.1001375,0.07441291,0.1447502,0.05534954,2129105915222190080,3.243,0.3316543,-2.024973,0.0773,-107.5499,14.50902,11.69411
1237656494559724169,320.295262364991,10.0798113911955,61.6688263650298,-26.9260583540814,22.61989,18.82549,18.29981,20.12647,17.98795,0.2944596,0.01559267,0.01489555,0.02095812,0.02297571,0.2377833,0.1281753,0.09524796,0.1852792,0.07084698,2129084474745448448,3.435727,0.1223835,-0.5150254,0.0446015,11.58904,3.098176,12.29346
1237656494568177775,339.86194270465,12.820829045603,79.978635626137,-38.8021198865887,18.68185,16.77135,16.55357,17.38378,16.4382,0.01960463,0.02007412,0.01640391,0.02113001,0.01471958,0.2144726,0.1156098,0.08591047,0.1671156,0.06390161,2130260677309261824,3.338365,0.06140561,-1.041484,0.02114967,-193.9749,2.715762,29.8254
1237656494568505400,340.545087313551,12.9091318875343,80.7224783002447,-39.1440696613508,15.86044,14.63098,14.56779,14.83161,14.62191,0.02375516,0.01432832,0.01493209,0.0116725,0.01618197,0.1727311,0.09310936,0.06919023,0.1345909,0.05146482,2130228791472056320,2.454254,0.6094791,-0.9709376,0.2,-12.28564,1.778419,50.47361
1237656495096201396,319.356321199771,10.2723296973847,61.2127422870617,-26.0748451930668,15.85112,14.8798,15.07283,14.69353,15.14149,0.01704873,0.01676834,0.01341078,0.01016633,0.0178643,0.2249719,0.1212694,0.09011613,0.1752966,0.06702984,2127994583827638272,3.308028,0.2537369,-1.767809,0.0468,-301.2838,1.996891,50.66151
1237656495096201456,319.367983386026,10.2937454585721,61.2394563422668,-26.0710341182386,17.42565,15.61158,15.39489,16.14946,15.28304,0.01861364,0.01680353,0.01343593,0.01030057,0.017918,0.2198525,0.1185098,0.08806548,0.1713076,0.06550454,2127992934560196608,3.121253,0.1101047,-1.266152,0.006669915,-60.9019,1.876369,43.01344
1237656495096267213,319.534295289886,10.3100014810865,61.3642064871209,-26.1914316291681,17.52956,16.00401,15.75957,16.46977,15.71375,0.01786974,0.01078264,0.02526189,0.01267679,0.0182107,0.1961479,0.105732,0.07857022,0.1528371,0.05844181,2127983313833453568,3.37967,0.1738868,-2.133331,0.02648979,-115.8588,3.21622,39.74777
1237656495096726090,320.480785166917,10.4665864607575,62.1370915685679,-26.8340260141471,20.48046,18.49187,18.19322,19.05999,18.05935,0.04860564,0.01447904,0.01694338,0.01252226,0.02659787,0.2345358,0.1264247,0.0939471,0.1827487,0.06987938,2129087498402424832,1.226128,0.4070363,-1.678651,0.0417586,-322.2312,5.168706,16.81802
1237656495104786699,339.114735631704,13.3088253705573,79.6422171014521,-37.9664229847264,20.24978,18.40022,18.17114,18.97035,18.01177,0.04518764,0.01686097,0.01545781,0.01783469,0.02785045,0.2665201,0.1436656,0.1067589,0.2076706,0.07940902,2131412965511948288,2.985948,0.08261216,-1.487968,0.04539573,-56.33209,5.594701,16.31542
1237656495104852323,339.312848591586,13.1762435825285,79.7276702326097,-38.190571513658,20.13272,18.90717,18.87345,19.08424,18.94602,0.0407089,0.01973933,0.023987,0.01548095,0.04342893,0.2605051,0.1404233,0.1043495,0.2029838,0.07761689,2131413515267762176,3.191,0.4513351,-1.628699,0.142682,-73.94686,11.09055,13.14933
1237656495105048622,339.716133606426,13.2348379888967,80.1653769367907,-38.389466968489,18.76004,17.34152,17.28213,17.54218,17.25181,0.0212371,0.01642827,0.0167242,0.01400105,0.0273008,0.2153313,0.1160727,0.08625446,0.1677847,0.06415747,2130268099012749312,2.197571,0.4776682,-1.429869,0.09477396,-27.45164,4.165799,20.70768
1237656495105769558,341.450923287499,13.4083354071049,82.0184289031985,-39.2819450028315,16.36629,14.51174,14.27771,15.10412,14.15624,0.01343149,0.01590534,0.01473934,0.01373456,0.01680976,0.231559,0.1248201,0.0927547,0.1804292,0.06899245,2130212298797639680,2.944296,0.1213297,-1.544335,0.02718818,-237.151,2.183869,51.54973
1237656495633072566,319.330662237251,10.6715016618671,61.5489983048095,-25.813027462117,18.57806,17.0826,16.96443,17.36207,16.91491,0.01997865,0.01942667,0.01629847,0.01277752,0.01794004,0.3161782,0.1704334,0.1266503,0.2463639,0.09420455,2128091340850882560,2.945484,0.2443621,-1.009593,0.02437604,-46.12112,3.064291,29.50355
1237656495633137996,319.455500226293,10.6677871963937,61.6284715825496,-25.9127770671169,17.2916,15.85244,15.71431,16.0866,15.69406,0.01637477,0.01046367,0.01559976,0.01545896,0.01554189,0.332286,0.1791162,0.1331025,0.258915,0.09900383,2128104809868322816,3.49704,0.2303193,-2.114856,0.09442128,-118.0972,2.331359,44.75874
1237656495633400044,320.000781835085,10.7946892203779,62.1040812086403,-26.2601431362474,18.1467,16.86124,16.83434,16.93556,16.87366,0.01880913,0.01150162,0.01731641,0.01006682,0.01936154,0.2675611,0.1442268,0.1071759,0.2084818,0.07971921,2128115804984600576,3.462357,0.3542798,-0.3936991,0.09462753,-85.34905,3.057085,32.73224
1237656495633466066,320.165942091321,10.8332978075011,62.2489541535345,-26.3647569698789,19.91861,18.25754,18.02575,18.86678,17.88638,0.03656745,0.01239217,0.01349047,0.01523769,0.02458989,0.2679561,0.1444397,0.1073342,0.2087896,0.0798369,2129252700024498176,2.563415,0.3386157,-2.012738,0.01781172,-124.3984,6.02973,19.82773
1237656495633531374,320.265360038169,10.8621856889046,62.3412887596515,-26.4241503523732,19.62247,17.48617,17.24203,18.0941,17.11779,0.03146541,0.01016224,0.01538238,0.0145568,0.01869465,0.2563547,0.1381861,0.102687,0.1997499,0.0763803,2128123226688088064,3.229803,0.126864,-0.646028,0.01425942,-281.293,2.924484,22.30633
1237656495641591872,338.963667889429,13.5389532561276,79.6800505233631,-37.6950236642256,18.34867,17.17806,17.13164,17.35151,17.13868,0.02012521,0.01426537,0.02305322,0.01794396,0.0281685,0.2882983,0.155405,0.1154826,0.2246401,0.08589781,2130289539489490944,3.455961,0.1904568,-1.199084,0.03242441,-130.1438,4.253248,26.84098
1237659931606188371,5.05206970359131,36.0238684018791,115.885102559683,-26.4200893653322,20.63918,19.35142,19.22151,19.68469,19.16941,0.05577654,0.01527914,0.0176734,0.01921918,0.05449187,0.2707371,0.1459387,0.1084481,0.2109565,0.08066548,1652945633251715072,3.262982,0.09929552,-1.914688,0.2395145,-296.6667,11.33379,12.31314
1237659931606188410,5.23809871905962,35.9719792438448,116.043974507562,-26.4915982317376,20.56367,18.98443,18.82826,19.42806,18.72302,0.05229233,0.01357965,0.01529832,0.01820318,0.03873308,0.2799319,0.1508951,0.1121313,0.2181211,0.08340506,1652946457885435904,3.254924,0.2953746,-0.3902308,0.05899357,-58.16399,4.638435,16.35276
1237659931606450462,5.57658148763926,36.5806621140764,116.432877017414,-25.9230833845698,20.13667,18.67083,18.55649,19.02955,18.52158,0.04539562,0.01516811,0.01409856,0.01044863,0.03644633,0.2884728,0.1554991,0.1155525,0.2247761,0.0859498,1652980542745896960,3.346592,0.188753,-1.093119,0.05225124,-223.9313,5.191414,20.35765
1237659931606450688,5.63393900271819,36.5282814005231,116.476436240326,-25.9808120742099,20.65245,19.30038,19.20311,19.59152,19.17977,0.05613353,0.01723768,0.01758781,0.01241434,0.0498862,0.2870266,0.1547195,0.1149731,0.2236492,0.0855189,1652975594943571968,2.428178,1.042274,-1.288898,0.05757222,-158.0842,7.096846,14.0923
1237659931611628318,15.4429211218092,45.7756533652955,124.816397737065,-17.0581608588546,20.24415,18.75873,18.60349,19.13066,18.53504,0.0407607,0.01109959,0.01082707,0.01110985,0.03148101,0.4964624,0.2676142,0.1988661,0.3868402,0.1479198,1656280450072602624,3.486615,0.1782274,-0.7340528,0.03129292,-139.215,5.900118,19.21575
1237659931612152740,16.6082346554309,46.6172156186336,125.61202481329,-16.1763662295011,20.19833,18.84407,18.66676,19.22817,18.66593,0.04344906,0.01101022,0.01148902,0.01347144,0.03805678,0.4901101,0.26419,0.1963215,0.3818904,0.1460271,1656329653217945600,3.075214,0.3792003,-2.214686,0.1034351,-234.3853,7.044882,18.37184
1237659931612349545,17.0164164708372,47.0579702388848,125.872586818288,-15.7186950976472,20.40449,18.43359,18.12976,19.04656,18.01761,0.05071456,0.01082344,0.008658181,0.01162395,0.02598013,0.5718017,0.3082253,0.2290444,0.445544,0.170367,1656335150776084480,3.094013,0.1533573,-2.331126,0.03786146,-125.1909,4.895895,24.2484
1237659932143059283,4.77920820338386,36.1957133528322,115.667799718139,-26.2196201490233,20.49611,18.97977,18.82008,19.40881,18.75693,0.04927935,0.01321547,0.01744275,0.0175979,0.03491168,0.3024457,0.163031,0.1211495,0.2356636,0.09011298,1652935187891251200,3.425574,0.1560785,-1.502111,0.02765286,-63.36275,6.777431,17.38844
1237659932143190565,4.96000906364827,36.5689088211741,115.885461789415,-25.8700211884792,19.84901,18.54422,18.34611,18.86803,18.34601,0.03468896,0.01348771,0.01599144,0.01468387,0.02956537,0.3003373,0.1618945,0.120305,0.2340208,0.0894848,1652935737647065088,3.344518,0.06542622,-1.68876,0.06272679,-97.67786,5.65485,23.94392
1237659932149547214,17.2615091149348,47.7927119019287,125.991658592339,-14.9742788045559,20.08565,18.60943,18.36311,19.10637,18.24746,0.04067772,0.01018508,0.01261096,0.01339418,0.02761491,0.6197076,0.3340486,0.2482339,0.482872,0.1846404,1656322506392365056,1.452369,0.6105801,-2.160716,0.1275184,-300.1119,6.575386,21.33338
1237659932679733633,3.87846290849342,36.1588690491688,114.860353397705,-26.1490978459074,20.26702,19.04939,18.88888,19.35538,18.82185,0.04643591,0.01425236,0.01612069,0.01730159,0.04000204,0.2669434,0.1438938,0.1069285,0.2080005,0.07953516,1652914297170323456,3.424772,0.1870368,-1.60445,0.0365901,-307.5106,7.633905,17.67979
1237659932685762611,15.2530598129869,46.9880487548082,124.628994709675,-15.8520274874575,20.44781,18.9504,18.78906,19.32499,18.75408,0.05080502,0.01510241,0.01517249,0.01395764,0.04533959,0.5481911,0.2954981,0.2195868,0.4271467,0.1633322,1656292544700508160,2.797687,0.7863359,-1.007158,0.06303758,-142.091,6.47539,16.44632
1237659932685894130,15.5622245231164,47.2757813346568,124.835009937159,-15.5558937059954,20.53057,18.97278,18.81197,19.41916,18.72576,0.06129949,0.1664873,0.01389957,0.5157132,0.03927115,0.5635428,0.3037734,0.2257362,0.4391087,0.1679062,1656289795921438720,3.494184,0.2499624,-0.505698,0.0516,-116.8965,6.347744,12.06615
1237659934290149784,5.97099844454903,34.3506505949596,116.482185771567,-28.1756816010513,20.46394,19.0972,18.96561,19.46123,18.90457,0.04414051,0.02142805,0.02014202,0.02272162,0.03870751,0.2430836,0.1310323,0.09737108,0.1894091,0.07242619,1652826336240101376,2.568762,0.5021446,-1.202111,0.0773,-158.0515,8.237603,13.16027
1237659934290280714,6.14149697585407,34.5858409626378,116.672191374428,-27.9589707969519,20.56243,19.12199,19.10737,19.49657,18.92946,0.04817245,0.02265014,0.02835316,0.02053431,0.03939833,0.2804333,0.1511654,0.1123321,0.2185117,0.08355445,1652823862338938880,3.394121,0.1812577,-1.65057,0.0352,-156.2574,10.96931,12.49375
1237659934290280776,6.09575852852043,34.7123176261457,116.646831393915,-27.8289331141578,20.50233,19.18579,19.06872,19.55423,18.99532,0.04622497,0.02319279,0.0276704,0.02073148,0.04068635,0.2909199,0.1568181,0.1165327,0.2266828,0.08667889,1652839805257541632,3.182678,0.142331,-1.565137,0.07888573,8.311824,9.855753,13.36141
1237659934290411867,6.3754831789152,34.8276410235909,116.919928219048,-27.7410527268107,20.5817,19.29797,19.08819,19.61344,18.97388,0.04778015,0.0253333,0.02201167,0.01862342,0.04266551,0.3529872,0.190275,0.1413947,0.2750452,0.1051717,1652827710629636096,3.216196,0.345019,-2.343818,0.0336,-299.6777,9.706238,13.20721
1237659934290739479,6.74545757875597,35.496389615813,117.341515570976,-27.1096410762472,20.24426,18.99492,18.81157,19.36556,18.72355,0.03814726,0.01634135,0.01876634,0.01767703,0.03460989,0.3196646,0.1723127,0.1280468,0.2490805,0.0952433,1652997035420313600,3.297198,0.5028015,-1.879938,0.0831083,-376.7624,10.50964,14.0151
1237659934296572510,18.2380679594671,45.6967558767115,126.857797719194,-17.0108126169936,20.0583,18.5083,18.47492,18.89489,18.34608,0.04457525,0.01120424,0.08512214,0.02260329,0.03597855,0.3277669,0.1766802,0.1312923,0.2553937,0.09765737,1656201010357495808,3.465498,0.07202154,-1.022732,0.08822478,-54.42284,7.843253,20.37969
1237659934296834143,18.8063095122534,46.0274090808903,127.237782673372,-16.6452519476451,18.44832,16.98424,16.89848,17.1067,17.02431,0.02238801,0.02320843,0.04870774,0.01220978,0.02610167,0.3325688,0.1792686,0.1332158,0.2591353,0.09908808,1656205683281913856,3.467696,0.3052901,0.1954287,0.077401,-84.42269,2.437986,49.73098
1237659934296900097,18.8571418641427,46.1954021601513,127.257444088279,-16.4746400168182,20.09403,18.72767,18.49285,19.00099,18.53517,0.05778262,0.08937493,0.09275576,0.06967846,0.06041099,0.3350266,0.1805935,0.1342003,0.2610505,0.0998204,1656207057671448576,3.494283,0.2434679,-0.5344111,0.03318026,-77.71443,4.791123,19.86274
1237659934826627464,4.99543391520268,33.8713833782718,115.501337985168,-28.5459947170618,20.71338,19.24084,19.1423,19.62031,19.07761,0.07042958,0.03419041,0.0455555,0.0258972,0.06353785,0.2414767,0.1301661,0.0967274,0.188157,0.07194741,1652854648664516608,3.303237,0.03475404,-1.400232,0.08070561,-134.8038,11.51057,13.3119
1237659934826824110,5.32500467399541,34.2533499733464,115.867617586239,-28.2045528097752,20.71479,19.40104,19.09127,19.58533,19.5329,0.05194861,0.02160541,0.02567164,0.02291254,0.0595115,0.2260787,0.121866,0.09055948,0.176159,0.06735962,1652835956966844416,3.383725,0.3623457,-0.8297573,0.06198068,-22.05074,5.97755,13.75586
